City,Date,PM2.5,PM10,NO2,SO2,CO,O3,Traffic_Volume,Temperature,Humidity,AQI,AQI_Category
Bangalore,2023-09-11,90.20409077532699,67.67557136136246,58.434707537335925,22.96894571928903,0.9389342149900037,50.336459602556005,603.2957695950113,33.800648355580066,44.50828878599472,168.77065610201598,Unhealthy
Delhi,2023-09-12,46.46105545011901,46.828859945421925,30.440383794568078,3.8782245987722987,2.7384301850902517,44.111472529611085,1122.7194815002172,40.214501308618125,80.86941070758189,125.87913376057689,Unhealthy for Sensitive Groups
Bangalore,2023-09-13,34.03405510923093,73.55236909133794,46.87580055327226,16.262091514350157,1.8800579500901564,65.2080627156398,1199.9883650370673,43.220465641836476,66.22766501794308,62.72171433943008,Moderate
Delhi,2023-09-14,22.413615439709456,70.75897147442777,8.694594720968968,6.221053448231467,0.5777287499576386,69.00921789762153,595.0223086416181,50.921696184687704,38.47764632370152,71.80092721997086,Moderate
Kolkata,2023-09-15,35.38139920116162,103.3898159680802,31.230734040142007,3.1846005797447887,1.316434043713449,37.23387282043775,863.4403285551523,20.78405880445442,60.48988459334476,88.90833548176643,Moderate
Mumbai,2023-09-16,49.337460542524056,119.30926238358825,39.53411600693647,9.08502874032771,0.8959969285313382,91.77663315017584,595.8238247255953,50.593763411161625,71.94952265351347,129.78212509442383,Unhealthy for Sensitive Groups
Mumbai,2023-09-17,85.89115727035576,121.87051432369869,26.354748745272495,24.53519467530858,0.692760136646293,35.498442453984644,730.3600569268488,25.166348891929694,60.004285685367165,174.58157925233846,Unhealthy
Mumbai,2023-09-18,39.64777401927657,63.13495920265093,25.95240437815606,22.600126629357163,0.5299639644380325,19.554984654616575,1165.30511806789,23.260276356955885,60.861564178397394,153.4418491438152,Unhealthy
Bangalore,2023-09-19,54.47575903277797,73.72334378766416,29.983306652966707,16.9440377764352,1.416108345379627,69.51945178412629,779.9553799965162,30.616578999022764,46.63396689429092,104.58747532548381,Unhealthy for Sensitive Groups
Kolkata,2023-09-20,49.67154207854496,29.496854233371494,44.3828909248956,2.7383955208805535,0.859309882465213,39.5647966396415,909.7522131903104,23.3435093272559,73.49811480622485,108.35816666830671,Unhealthy for Sensitive Groups
Delhi,2023-09-21,73.76786546896167,55.82389800511434,37.19006472390438,13.429754788896506,1.683913012012602,68.0322867689347,511.80648161580535,31.192353125172207,55.27296199971294,209.25422822552545,Very Unhealthy
Chennai,2023-09-22,100.53864851747244,108.94554899292373,6.426531500125421,17.413600071213885,1.6968911072652195,0.09171502751325988,1056.0970629173994,17.439382498101587,32.65331934492451,175.91921872097868,Unhealthy
Delhi,2023-09-23,39.382624541593586,128.46748470644695,8.189497710474008,16.404289836628784,1.8869571926057247,94.81139853707668,986.7180040466053,26.089979183492524,59.43113943994409,121.3612544556531,Unhealthy for Sensitive Groups
Chennai,2023-09-24,40.21121114963556,42.96953384360234,30.89702233214237,0.24965133215403412,0.7738066169629482,76.80733520101006,781.3122249900514,38.28465787489343,79.7172457335553,107.01193512356535,Unhealthy for Sensitive Groups
Delhi,2023-09-25,70.88321754138144,62.226072225413176,46.86529879080328,7.877457215841026,1.4376828053460051,22.48808627092496,943.2957106952578,27.54350966855075,59.19605830100079,183.95392532790024,Unhealthy
Kolkata,2023-09-26,63.637829792526226,79.20782729123219,1.2125726408785198,14.487377886810267,1.5162271083211505,23.030571903842855,1054.0884641510333,29.13276629391906,91.0697747768528,185.88919739054924,Unhealthy
Chennai,2023-09-27,86.93414651472068,88.4048347645882,32.50404735772554,19.290327276137518,0.9629109124480175,101.80664760243819,755.5395553271967,31.802068837738492,71.43451922822776,153.11011278330207,Unhealthy
Bangalore,2023-09-28,61.67856370651928,55.711894402350616,32.106282152238684,2.5690225687995714,0.8141140213035625,41.56550241255104,557.1212367994663,37.36529303454128,70.08137243420549,172.19448828899144,Unhealthy
Delhi,2023-09-29,42.81415818425881,92.7218313339227,60.82506667312671,13.703008196161132,2.0047603328879866,39.14537878168441,1541.6723298060447,14.758202302484536,63.074026011235865,119.967262519504,Unhealthy for Sensitive Groups
Delhi,2023-09-30,61.813096613846184,65.78481958787252,34.22467282430705,16.14439015903162,1.3137479378660268,3.3486976462679294,810.0181885869182,32.67619241469948,63.97570688353564,180.1195429283754,Unhealthy
Chennai,2023-10-01,72.17407161165815,79.56643187365162,45.74483477111393,21.796895908129706,1.517983875355869,51.23054485996114,970.9719690439332,25.854886886065895,61.04864547320744,152.6149951555871,Unhealthy
Bangalore,2023-10-02,66.40964362394729,96.38852744011099,42.118857101311946,20.542860673899494,0.7889619940860362,54.307009629106176,1303.251920506094,29.33310316249471,60.4659591187621,200.03894909026315,Very Unhealthy
Bangalore,2023-10-03,60.14548062214595,80.19266809432814,8.04150280289199,19.660570550470442,0.5903577667389031,77.88732741923712,2058.7165562711452,36.47960135809901,72.96300743100723,193.31647563195207,Unhealthy
Kolkata,2023-10-04,71.33349379178307,66.90842328420294,51.52310824947606,8.600475946384528,0.9152751127539447,25.023039295388116,626.6540650333403,18.446506788705246,50.96253155314152,167.73648882534368,Unhealthy
Bangalore,2023-10-05,73.38591180891345,76.71170588222508,43.23094758184432,0.2640170969864606,1.1379893063050015,21.99283019398476,1134.948164117953,19.898844468455284,48.86159256913611,170.67162576723257,Unhealthy
Bangalore,2023-10-06,77.64317982075055,77.34911122383994,47.62402959511884,11.855577943508791,0.6678899965913255,71.27406586941193,787.7343144117681,12.51656032228955,48.15207423686934,172.27155699444768,Unhealthy
Bangalore,2023-10-07,62.97419775179286,68.89966910353617,98.8935655965449,23.01305460166848,1.1950775956748085,85.16825178067663,838.3629086269867,23.606728465889788,95.68481821515732,159.43382893986993,Unhealthy
Mumbai,2023-10-08,46.657638393662914,72.23611811998693,8.738305907521173,26.14763622019545,0.35574740596574994,20.721191222052923,783.936393697963,38.64345875503053,72.9551435250587,118.34855872647447,Unhealthy for Sensitive Groups
Kolkata,2023-10-09,52.934273728666454,127.95941511514151,65.87044974641663,20.684392818382282,0.6399762887650638,87.03785215749353,662.3035096598245,27.035302492212242,69.56738302520218,120.94594448488087,Unhealthy for Sensitive Groups
Delhi,2023-10-10,74.13017933016714,96.82758343823716,35.688287208994666,18.434726582413873,1.5354556241384376,60.93854603717054,987.6125914646016,17.279000834761714,49.13727994559853,207.25736741414255,Very Unhealthy
Chennai,2023-10-11,33.66128658025528,71.13559045912518,44.30993356604514,18.037117187087723,1.501895260138947,87.29513347686614,557.6491938855293,24.114570043399624,74.35013451012243,84.46618308330437,Moderate
Delhi,2023-10-12,57.37346617745803,100.90863213532207,39.31731632048137,10.551050025913757,1.0040616173065668,58.24449096205959,1284.0422699535611,16.097106372075018,63.25142980320007,193.69309414673248,Unhealthy
Kolkata,2023-10-13,42.13322375345279,69.9854153073197,33.63645499902935,13.95951765157104,0.6911178454615234,3.056947937198757,1016.5008808100124,18.998511186150708,68.21253411697624,130.54888419506585,Unhealthy for Sensitive Groups
Chennai,2023-10-14,50.57489645869635,115.19373912759923,31.45250607641862,28.35255620661065,0.6862982242369945,56.20081544209903,1126.730491870432,31.110551282109707,50.350695262046656,108.24009486603148,Unhealthy for Sensitive Groups
Kolkata,2023-10-15,75.56903725214598,91.08926576594281,44.942631033595134,7.4595359536649894,1.013365877029343,86.50359546678175,860.1434164161332,18.60901338955177,67.40403286126364,174.17017790845242,Unhealthy
Bangalore,2023-10-16,53.82198136039807,76.78093567987314,17.242394549924814,27.918230325678813,1.5222592458226456,37.65634952290714,889.8388197364756,36.90107444162641,58.64249692690275,139.55732689420068,Unhealthy for Sensitive Groups
Chennai,2023-10-17,50.92873096312297,93.43150777430833,51.258687512826484,12.423774764063532,1.6641228456721622,50.30087577731369,1086.2691715501985,27.431037673357313,53.51583264454718,106.12603055949069,Unhealthy for Sensitive Groups
Bangalore,2023-10-18,22.802877180401616,32.87371543794502,33.757083926721194,25.603456872760628,0.9517341322590154,55.596662411225545,650.7848102782523,28.684757631556202,76.01159503710873,81.36553206873265,Moderate
Delhi,2023-10-19,64.92507132054442,46.19697593270584,23.048959914394633,3.745479924019694,0.623253787007608,12.487846996712051,892.6028696759993,25.77301625913685,41.934382872049966,221.45218450525533,Very Unhealthy
Delhi,2023-10-20,62.909683622821504,44.18224980802834,33.24980713006279,19.687233609317193,1.3339218189331665,101.78368938593691,742.1159458364638,34.182782708349784,73.47164396471226,196.23633291979462,Unhealthy
Chennai,2023-10-21,93.2650944661092,84.2882928429112,58.85723825293859,9.105838912419024,0.7882325146870752,37.46560800257063,732.8293568226957,34.265279102216084,75.26729200329494,203.28058271123976,Very Unhealthy
Chennai,2023-10-22,43.844435300939985,131.97544998455277,31.969973694756654,3.6778624646065,0.9408736805693987,72.64338581181997,367.0485278123075,30.68043481529737,51.80534486673139,128.2750812566324,Unhealthy for Sensitive Groups
Kolkata,2023-10-23,54.383006553278776,146.93900438577896,45.3768042731443,16.748272339287567,1.8626380452185187,57.83247159629478,1401.797976844,32.518312847261186,52.695073083012986,139.51897923147484,Unhealthy for Sensitive Groups
Kolkata,2023-10-24,54.9876736742151,99.14153304322272,29.035655864267902,23.07577430876775,1.613557714282884,91.44047640898401,794.0383740538693,26.303282640636596,61.654614781003964,114.23220178468947,Unhealthy for Sensitive Groups
Bangalore,2023-10-25,81.5490655952695,95.0253342483337,51.368827748854294,8.24046849125203,1.2789871561257258,70.15140306070202,1349.012816549065,32.337624055272386,69.23054315693331,190.91727624682454,Unhealthy
Chennai,2023-10-26,48.09408935226096,25.96826797541783,50.282616081853064,3.00787231633279,0.5640404994436385,54.126893211975634,1320.6376964182878,25.296977796209546,62.707175122786616,134.81582201091146,Unhealthy for Sensitive Groups
Delhi,2023-10-27,55.58043051540678,63.71978600797935,67.72913249944617,14.265241885320359,1.3056982837353295,37.662122687018,614.2000880450519,28.017852977299217,71.50343690287819,180.79822348075325,Unhealthy
Kolkata,2023-10-28,62.15793019433079,56.366487442752835,37.36654081751177,14.30051736978255,1.7313286453937633,79.94626753455347,673.4766292981462,25.802850005069622,91.44469478806099,201.32014839436997,Very Unhealthy
Kolkata,2023-10-29,53.73218246312716,61.37457205246652,50.0298220713686,19.38655702043599,1.012183167117232,13.163967401134585,1768.1508878067052,24.34225168544643,57.38424846275429,116.91822743228917,Unhealthy for Sensitive Groups
Delhi,2023-10-30,41.071327708989436,74.95568544245631,41.47101309308417,22.596756570915908,1.8755570449933576,76.14726050689731,1525.2777825781432,22.487105618225677,39.27230043944869,122.19413725289506,Unhealthy for Sensitive Groups
Kolkata,2023-10-31,53.88179985796615,65.83728266908618,59.438076727945216,14.524678549820047,1.8463726447591036,32.523881211128185,990.5444460015688,31.741520830871085,77.3888537454598,126.43193062037444,Unhealthy for Sensitive Groups
Bangalore,2023-11-01,71.47263499719544,20.62100568872637,29.217514185869042,29.844026518354106,2.0318664160717366,91.30709154891599,1077.211931925205,38.4848473025077,90.24971863891295,154.407780578212,Unhealthy
Chennai,2023-11-02,29.469694011778795,102.43730768352602,51.17507969315922,16.793877956282333,1.3526215632656764,64.03248856656738,810.7460791158434,37.368815773356474,70.89152544576686,77.26931943800248,Moderate
Delhi,2023-11-03,52.65939348293752,47.81770922780581,37.079540558249775,12.228587951944803,1.493695849903006,76.10309419625273,1129.705814260102,17.94747731243652,48.683769869694984,99.2160438056923,Moderate
Chennai,2023-11-04,35.997583701216534,87.17740592333449,39.037177343372534,2.107461127177377,1.907093644165545,62.049720345617985,784.8454297832586,38.313624411254985,63.14161455147199,140.70431801642314,Unhealthy for Sensitive Groups
Kolkata,2023-11-05,73.90093257849685,142.2224800924992,41.37628726672559,12.898723837470659,1.4236969685344878,16.190572621475084,390.2938707104846,25.45473198705657,48.22214773682552,175.93274733131932,Unhealthy
Kolkata,2023-11-06,19.536261904324505,52.418462252407295,43.78360594640016,12.308904436710911,0.9493829461048936,38.48177091511654,603.5332640466847,32.80586412116473,74.64283240944421,69.79107096096237,Moderate
Delhi,2023-11-07,38.82156305456823,4.091374317610104,38.256564353170624,22.682438370251763,0.9757285817360692,76.80973344028456,1006.3278243551762,20.75027734362231,44.73064395952348,112.48439581557318,Unhealthy for Sensitive Groups
Bangalore,2023-11-08,57.54423750129042,71.41987334359668,43.22069774755789,18.69986899253483,1.3192774768868696,64.1663954339961,660.6798293492236,29.135839310992043,60.498068197577,170.30841940761624,Unhealthy
Mumbai,2023-11-09,81.31048058468681,113.02878904995714,63.67177086343277,5.565047026939062,0.5547192890268906,89.5247476326418,979.8167605259397,30.509785463175255,49.9349326055914,188.76519421544828,Unhealthy
Delhi,2023-11-10,48.68499477854024,138.75042362661782,54.78174528422828,16.3780350912883,1.1283705423179036,70.08186407592929,677.6016881701411,16.12316166464278,66.90237027702443,133.21608468106342,Unhealthy for Sensitive Groups
Mumbai,2023-11-11,38.896009466136036,43.1135121664275,53.03731888745345,20.372249373832428,1.7482735591151268,35.83245273243351,765.293823249402,32.86613733075352,59.50487484293363,114.41693079082309,Unhealthy for Sensitive Groups
Mumbai,2023-11-12,87.6231413888118,94.90097669709564,33.16690710964194,27.224250875102662,0.10437307441735943,40.09839655698415,1255.9495919239575,38.767480062706525,67.65143154875396,158.0792065474473,Unhealthy
Bangalore,2023-11-13,21.03972199167512,66.0406862965984,26.661387576575137,22.100031739312474,1.9672410508972575,62.57293476308093,1074.2441642920314,26.602816434546977,65.33525832449548,81.56898706319647,Moderate
Mumbai,2023-11-14,6.023880867598365,76.82154937087593,54.32950837356629,21.086773234491822,1.7611871093515798,2.148898349997367,997.1006736059959,38.881345046624105,50.20011458413835,21.388262976924853,Good
Mumbai,2023-11-15,58.800289001066645,159.33030041051103,53.14070188794692,15.480687956921308,0.9701176920847618,101.83604714057464,1263.6891919211953,26.48245205238074,74.40315595293532,176.19819548159006,Unhealthy
Bangalore,2023-11-16,39.958915512947776,34.910890148145405,62.090060136264725,18.106496043387597,1.4716954139359046,71.04366840943894,1144.1825780042043,34.79667624837294,64.26851522235327,126.85631963786416,Unhealthy for Sensitive Groups
Mumbai,2023-11-17,29.575343657385737,87.6121898448372,30.94029061046156,24.996039205649268,1.2015738634531632,90.6758649262218,1433.9689873754103,10.251440272391203,50.17206488201149,78.12062131726738,Moderate
Mumbai,2023-11-18,64.16712894598706,94.030795152963,36.55677016959479,4.337780820162802,1.8149951842193415,20.484901479770777,862.0422213054579,47.35022223450771,98.61389834308689,192.16540860363745,Unhealthy
Mumbai,2023-11-19,54.87601427542398,112.57358974818041,15.407737562118488,12.204485382264352,1.6913415713849704,91.11412900888139,871.1095064417474,39.963665961943654,72.14645250075687,106.05555594699015,Unhealthy for Sensitive Groups
Delhi,2023-11-20,38.71842738526543,82.93949460412686,34.11293340908691,8.819450009950074,0.49996463840849537,115.78747277569371,609.6672200825965,25.72299596597057,62.70109169901042,96.33261012109269,Moderate
Delhi,2023-11-21,24.39391202658211,89.24151618512307,54.94855765869171,18.033224949808993,1.4936312067320883,26.97804111556706,871.3057847882741,12.223287786849456,86.22806790052735,69.32552718771649,Moderate
Delhi,2023-11-22,67.44914656560289,68.25054297734627,33.002569311577034,24.8417774052063,1.097186073178376,79.28504487259417,1289.4309682907337,30.30422694644391,92.6272341407991,211.0305681566437,Very Unhealthy
Bangalore,2023-11-23,63.00402355917322,88.07380823735322,49.60719692801236,10.224205706231409,1.24141628525905,60.027748617182326,1389.99621167864,16.448595623409943,62.81975866529172,215.44348200174755,Very Unhealthy
Kolkata,2023-11-24,48.01648272441234,69.70423173507768,37.14245341003283,4.122434939755504,0.8359140495150922,21.389153793793895,1288.0915504260004,31.558828300459904,70.21096229652143,152.4676570334883,Unhealthy
Mumbai,2023-11-25,86.93273992095331,98.64715669568153,44.86085542332341,11.702234039804239,2.0740685345604177,72.32209929629674,461.7424400351691,31.292525753314255,50.17995772995589,171.1403726447862,Unhealthy
Mumbai,2023-11-26,28.59830467347695,68.91168991869098,22.78462915276499,22.30778985613925,1.720030909951288,80.8400801209337,1324.9435637982203,20.4687746479838,62.792108738479826,57.178849180151715,Moderate
Bangalore,2023-11-27,19.48949658150522,91.31301181706559,41.27814174450852,19.301039223599037,0.8301144180135163,44.971836183278825,448.4444130183788,36.96773618891502,62.01406169360195,51.569608983481594,Moderate
Mumbai,2023-11-28,36.16183860237511,79.12211558945064,4.8670395635108505,18.42548998248461,0.5326946965448837,89.14791300638058,1269.4351972367042,34.444597622449386,67.77240550432481,115.78942757675884,Unhealthy for Sensitive Groups
Delhi,2023-11-29,49.088279672890046,113.78150752316505,37.19655762757023,12.760053585004162,1.0071636845110759,18.33091483027006,889.6646420286835,35.80658669830851,69.99140717955515,122.0288955477596,Unhealthy for Sensitive Groups
Kolkata,2023-11-30,54.866788986453834,78.45818829234541,15.542901344272899,4.767754110241709,1.4172513230456527,22.631096338758894,1210.7599941801568,28.070861629351164,73.3974267324209,144.50938101583938,Unhealthy for Sensitive Groups
Chennai,2023-12-01,45.175278842873404,26.809025953793558,58.08991774820224,19.12235457299574,1.3201029219731115,63.41493488971881,600.2654956316303,16.675807464690347,68.56463984449938,138.0170818931367,Unhealthy for Sensitive Groups
Mumbai,2023-12-02,57.04110793028593,117.85764502141976,51.661110291467665,8.325745519723002,1.8265664123841217,60.634631949306794,1351.350289811844,35.8229781776891,46.83886060056253,179.5481015798324,Unhealthy
Delhi,2023-12-03,24.96921151619112,52.82803097412143,47.000064729491214,32.47277386704365,1.594959861090426,42.085662789397375,560.5075761685333,25.837028806913672,50.922993413883724,66.10155229058859,Moderate
Chennai,2023-12-04,78.87529208146519,60.387009840535406,62.815093407390705,19.564057666836128,1.6847845128764534,80.23986089929714,799.4635267440467,16.881758854458646,56.8038857080449,155.7844088351022,Unhealthy
Kolkata,2023-12-05,48.35697643214863,62.13016117869523,25.766252187627444,10.354813579568392,1.3634277003052186,73.27235785539874,700.5716116692895,38.81631492779461,60.76639112115157,128.81191530607154,Unhealthy for Sensitive Groups
Chennai,2023-12-06,72.34591663176255,121.23314279512452,66.21044796873338,10.108918020890975,0.5053506348945048,81.4534767733504,473.71454415325024,44.79526016402008,80.7616143570817,188.94101957679453,Unhealthy
Delhi,2023-12-07,56.854506927554084,15.929773580639136,53.98287346390577,14.256446347091293,1.1021507344265493,56.92158911619331,1028.3582702765405,27.670014968166377,47.5559151972063,182.8376252449117,Unhealthy
Chennai,2023-12-08,59.13506438307568,174.1324560097998,36.45167069171581,13.083984623826002,1.7300448699543327,75.06450669945852,1541.8267353510882,45.272969236826334,59.6387742774395,154.30804080786692,Unhealthy
Bangalore,2023-12-09,61.39534560464408,111.68170427198156,57.03430220774416,23.934670204239634,1.174238535737677,48.85874242425014,1800.0715666960027,28.730517828890797,79.29514247321075,188.01335257584174,Unhealthy
Chennai,2023-12-10,58.954171200346295,86.69716742387479,23.40559731382549,16.49132935795237,1.4515451843118734,111.3454672521649,1029.1467361258744,24.95635276666919,60.50183788255082,183.51821934202823,Unhealthy
Mumbai,2023-12-11,62.85445519735088,78.3531799815114,27.632287577084895,9.146946088731776,1.0406258423769335,39.686355746950355,1335.0043825202567,22.95633236651618,71.90623474764236,153.58667187619642,Unhealthy
Mumbai,2023-12-12,76.58305060264863,88.5666222457297,30.871154151404493,30.12352548124626,0.6850940757290774,112.63243573645781,1069.6283913785612,41.09665926394194,62.906869356081444,159.31358059399489,Unhealthy
Bangalore,2023-12-13,53.930423394029404,95.63367285138015,32.06533437903977,15.394466652161782,1.1383279679769447,60.87219867723521,1149.664958430464,21.758848948897825,68.85174885987084,135.3274396184235,Unhealthy for Sensitive Groups
Delhi,2023-12-14,64.18007515177024,99.35646757850171,24.15163535859621,21.150717407751173,1.3545237215163268,25.61222776078143,897.3554046618283,33.8821544797999,61.57291184285689,170.30984929708217,Unhealthy
Mumbai,2023-12-15,48.205286114255465,96.66813398010345,58.34624600642988,10.134187940441926,0.8721561402692781,94.20198376221504,1058.5230776267806,23.526689319526334,75.00598209092531,148.83720952454686,Unhealthy for Sensitive Groups
Kolkata,2023-12-16,78.80234430898946,82.68742043765747,36.117183994452525,17.90492502195619,1.0821443775716657,63.14753470987397,1161.2436113819285,24.317545899405097,41.82415388890347,185.02258552129152,Unhealthy
Mumbai,2023-12-17,36.4721539588146,74.07984739078022,45.28757452535319,17.48887992914556,0.7302683790070086,81.27810245950594,826.4620813371006,36.24199755175653,59.55031987417183,117.70053217716097,Unhealthy for Sensitive Groups
Mumbai,2023-12-18,86.01880865821632,75.46180149039465,31.44472950379479,0.11719433676922364,1.759622458782048,90.59639796356483,976.7517100321036,24.95970522968517,69.44859015041462,174.79588799218135,Unhealthy
Delhi,2023-12-19,49.196840987113134,74.15275158941957,12.690950491772242,31.12220088368512,1.052772121205983,68.44888885362563,982.4709643007535,24.761636964637653,73.0054287200929,125.95075088956577,Unhealthy for Sensitive Groups
Chennai,2023-12-20,21.384497957639038,114.01310290601194,44.05086037587133,25.325155687380377,1.9263777725630915,45.193978879679634,1247.9209951991575,37.062437577398455,87.39428934130741,67.7160968675829,Moderate
Mumbai,2023-12-21,52.562088298215784,97.80670166842586,11.316175368703348,11.8224374708321,1.9643739252704542,84.39283444173125,680.1903485116959,40.77917834577298,59.134629997016354,111.3111770273356,Unhealthy for Sensitive Groups
Bangalore,2023-12-22,36.37896685050238,8.211659039928406,38.97048930871797,6.181842076353156,1.159477017639128,60.01888768636489,984.5373374177045,33.15751842627387,87.19222642791308,135.5208484071425,Unhealthy for Sensitive Groups
Chennai,2023-12-23,66.81287097977449,99.67702329589284,19.475274417507844,17.780492910428414,0.6957756337263251,77.14644546521048,1573.6016407158093,22.761841795008408,55.11464260010494,191.9054659408419,Unhealthy
Kolkata,2023-12-24,36.947520413952184,85.84208584156325,69.80913998846212,15.693581595315173,0.15705106113333134,6.156735655213467,1349.2180457757813,23.915132005619363,84.92969617316966,134.05672204329437,Unhealthy for Sensitive Groups
Delhi,2023-12-25,41.07633133570441,79.43873730662308,53.67044083262083,17.845351588505835,0.4639814634866042,71.1745429252463,1404.7537146666116,28.6393221099203,77.26200690047558,147.72977141485703,Unhealthy for Sensitive Groups
Kolkata,2023-12-26,12.209185381089384,68.34444640733342,41.5863068690722,16.532619169552717,0.5130825875506699,44.03535437137425,1007.3295520534102,30.56744049540526,51.29812130551666,69.58226763988398,Moderate
Chennai,2023-12-27,40.953873615018466,113.7233815995804,58.95560016482003,19.04992791444741,1.8892348137307522,101.33274092946326,1096.299269105807,20.097072718881826,69.60558855877733,150.11406149106696,Unhealthy
Chennai,2023-12-28,1.5224134674208685,108.42579386368574,27.305260338013962,26.578445595134454,1.257912293613473,75.57718369722738,1300.6708500108775,33.784303516638914,64.23146246701712,20.495394407229234,Good
Chennai,2023-12-29,18.321943530285534,56.81366996529172,48.1521906800514,19.54482564102917,1.394802262045994,65.99644364623242,1468.0766588592792,28.68410663711679,74.38376890512501,64.87314436631507,Moderate
Kolkata,2023-12-30,65.20829312288595,92.21156861373605,42.9971565057807,6.602756008720471,0.08978949553243698,72.15774983375555,414.519126135134,14.274333450894964,61.65092617350036,139.800822357015,Unhealthy for Sensitive Groups
Chennai,2023-12-31,65.71600317301665,50.85029796376142,43.96030122000505,25.900502821699618,0.6010167853913692,35.038978678082046,605.3676078850463,20.568588140314155,60.39130661507403,166.08409372346367,Unhealthy
Kolkata,2024-01-01,58.50915123569929,38.61145505633208,59.08530250160152,28.1249165079063,1.6435398882231436,100.58141726320135,1392.8332304207943,23.96697061078669,85.53641874144277,164.92555326341093,Unhealthy
Chennai,2024-01-02,30.66047713741574,61.198483262301046,50.98738154169703,40.21645387609668,1.343387056191293,109.78426046042262,916.933193269359,27.417138489271558,63.5191865831649,80.25937280254651,Moderate
Bangalore,2024-01-03,49.0457728771604,105.87180417148276,44.330854942375346,6.012047734083216,1.1263973606572013,69.82283776370541,798.4837632225768,43.11423036403197,77.3963348628765,128.65836412430676,Unhealthy for Sensitive Groups
Chennai,2024-01-04,49.92794921818863,108.5937513612826,15.176688456575558,16.9430561052022,1.4824211793000612,99.76008921434097,623.7517039013188,29.905370449117026,61.619727724337004,107.10539943471295,Unhealthy for Sensitive Groups
Kolkata,2024-01-05,26.832706216149145,95.39256260291879,25.599305570808042,1.6567896255118981,2.0178989030679073,45.771295033186654,833.4949895367672,21.273824880811,89.99994888841285,71.07273761574183,Moderate
Mumbai,2024-01-06,80.067966035343,101.75287360543992,38.15936599606414,19.425193251033672,1.0894787682314746,40.07216084437548,579.2892149728525,29.765046434457307,54.8249805599676,167.57075957824628,Unhealthy
Chennai,2024-01-07,67.54724581151342,95.48534861344875,41.40058561414977,10.614397614665819,1.2346849013290346,61.023118718223074,1627.328281819743,25.18329802036895,55.78784703129223,139.48035506076215,Unhealthy for Sensitive Groups
Mumbai,2024-01-08,45.58071652340672,60.755552143311434,23.04694412989114,30.387566358599628,1.2962984593656526,70.87352595919747,993.2691844058279,30.598065916268332,87.86775771673854,110.28579909479946,Unhealthy for Sensitive Groups
Bangalore,2024-01-09,50.537716779890616,92.95767634021821,76.17515013367631,8.803080239851344,2.3960548176369962,50.15033296892199,982.6148374711847,32.644541496284916,58.32580413657121,113.43779554078866,Unhealthy for Sensitive Groups
Delhi,2024-01-10,54.16765615895105,104.01228575683047,62.74591082880359,1.4865356962619067,0.15032186779048717,73.4442047592121,1176.4230025503496,37.673845177791506,89.0161145924659,146.5043752973142,Unhealthy for Sensitive Groups
Bangalore,2024-01-11,9.165302631514187,102.62873989440723,49.03177480588725,11.229890074379842,1.541611507394404,67.65973705183535,1288.7035507799708,27.805708034639792,78.37760869392218,25.957253579786762,Good
Chennai,2024-01-12,45.056452349588064,115.66740114423928,41.08055291925617,0.8039021697370998,1.1425988756204681,35.04233061772362,1283.7664469663919,41.111684220798665,62.6802544015875,134.9325313092125,Unhealthy for Sensitive Groups
Mumbai,2024-01-13,36.36031504004403,101.24911541603191,36.81686545148273,21.00879563605848,1.4833858630920898,72.96982543629304,1322.0865831722715,35.26418130028953,37.80059791974262,102.52046754276182,Unhealthy for Sensitive Groups
Mumbai,2024-01-14,29.967599802101688,90.54344622624748,25.721223099666467,1.5206643700505644,0.8713137230026378,81.58820606303803,810.7463347627431,22.340483641502498,64.71022543592247,86.94214483013992,Moderate
Kolkata,2024-01-15,44.377994142280905,112.10450714949283,41.16220777778294,15.227660649465271,1.1755174845707748,64.28673293975977,910.6399585129416,45.67884532598771,66.52445080300137,144.51653094536138,Unhealthy for Sensitive Groups
Mumbai,2024-01-16,85.95373053699045,79.2043622225282,43.86628810214126,1.6224945588495743,1.5557052897327475,88.81620258154231,1230.7094966326827,30.61595610616078,82.5082659995656,135.03310065710747,Unhealthy for Sensitive Groups
Kolkata,2024-01-17,62.8168572253402,53.54376046316847,21.373591367775635,12.437617563706866,2.7564551005219204,29.564905162576203,841.783281508114,21.31900396822212,88.82670764360168,160.89366552168303,Unhealthy
Delhi,2024-01-18,38.57642020434406,75.10799108168709,45.01264625867346,28.14702524643627,1.6040180947010356,71.6987605532963,998.4680103918325,41.22330440984337,54.72519231284379,132.43648359523266,Unhealthy for Sensitive Groups
Chennai,2024-01-19,61.45165562712317,57.652920655806525,37.67111426762877,17.88518313148636,0.7759672009847456,30.74298234008063,1119.6291293274444,44.62222068158756,77.01772645982274,187.88776907076365,Unhealthy
Kolkata,2024-01-20,77.98710873172004,59.744651750768554,11.382886631839135,8.092051160280528,0.9881201589886484,32.14796604417281,1235.5555246931128,27.735797890243514,76.48103234020024,161.43010539025556,Unhealthy
Delhi,2024-01-21,68.49267365825537,75.66443987853447,27.094224838307472,14.750372088487328,0.9732929458080729,44.22672915655525,466.6957112889396,23.97079791699523,81.10119053615668,168.89001073892695,Unhealthy
Mumbai,2024-01-22,51.19260739840348,56.22740237000116,33.79591699867534,15.144134976355573,0.30217841368499243,36.44849541064387,1214.4236949666836,26.621000340370703,72.48034868203317,116.03928408432286,Unhealthy for Sensitive Groups
